customer_id,customer_name,gender,age,state,city,mobile,email,business_type,income_type,net_worth_inr,demat,estimated_annual_income_inr,risk_profile,demat_account_open_date,primary_stock,stock_total_holding,avg_buy_date,avg_sell_date,avg_buy_price_inr,avg_sell_price_inr,holding_value_inr,current_estimated_value_inr,portfolio_value_inr,num_trades_last_12m,is_active_trader
CUST200072,Vivek Joshi,Female,37,Rajasthan,Jodhpur,9892687056,vivek.joshi17@example.com,Student,Investments,57903,Zerodha,3761,Moderate,2/1/2013,ICICIBANK,1353,11/5/2020,7/14/2022,966,958,1307526,1493975,1295498,12,TRUE
CUST200073,Aisha Thakur,Male,48,Punjab,Amritsar,9086688263,aisha.thakur69@example.com,Entrepreneur,Pension,1026213,Zerodha,107465,Low,3/28/2013,POWERGRID,494,7/10/2024,7/8/2025,322,280,158885,229768,138320,5,FALSE
CUST200074,Aisha Reddy,Female,29,Telangana,Hyderabad,9398373540,aisha.reddy19@example.com,Student,Salary,32266,Zerodha,1782,Low,11/20/2010,ITC,773,7/22/2022,-,349,-,270140,252915,270140,6,FALSE
CUST200075,Karan Singh,Female,40,Dadra and Nagar Haveli and Daman and Diu,Daman,9854458771,karan.singh69@example.com,Student,Inheritance,43661,Zerodha,4491,Moderate,4/9/2014,HINDUNILVR,1131,8/10/2018,-,2366,-,2675595,2667154,2675595,5,FALSE
CUST200076,Isha Chopra,Female,40,Telangana,Warangal,9899642353,isha.chopra43@example.com,Professional Services,Salary,3610447,Zerodha,437668,Low,3/8/2010,SBILIFE,1770,6/25/2017,-,1100,-,1946699,2804634,1946699,4,FALSE
CUST200077,Ankit Verma,Female,41,Sikkim,Gangtok,9287280801,ankit.verma31@example.com,Agriculture,None/Student,168548,Zerodha,17473,High,12/13/2013,POWERGRID,944,11/20/2016,-,294,-,277630,279736,277630,7,FALSE
CUST200078,Vivaan Sharma,Male,18,Manipur,Imphal,9977008860,vivaan.sharma91@example.com,Entrepreneur,Salary,2972954,Zerodha,492561,Low,12/5/2016,LARSEN,1036,2/11/2020,-,2870,-,2973569,2987125,2973569,4,FALSE
CUST200079,Rohit Rao,Non-binary,44,Arunachal Pradesh,Naharlagun,9546156793,rohit.rao42@example.com,Entrepreneur,Salary,1851236,Zerodha,170521,High,11/27/2015,HDFC,1074,9/1/2016,8/15/2023,3320,2099,3565884,4459760,2254541,6,FALSE
CUST200080,Ankit Nair,Female,38,Goa,Panaji,9217659180,ankit.nair11@example.com,Small Business,Inheritance,585298,Zerodha,35840,Low,2/21/2017,BHARTIARTL,773,3/13/2021,-,1028,-,794891,1184881,794891,9,FALSE
CUST200081,Smita Verma,Male,34,Chhattisgarh,Bhilai,9429396856,smita.verma19@example.com,Salaried,Business Income,774760,Upstox,61882,Moderate,6/20/2014,MARUTI,33,4/28/2017,-,15032,-,496054,579479,496054,3,FALSE
CUST200082,Rahul Reddy,Female,24,Tamil Nadu,Chennai,9047735866,rahul.reddy51@example.com,Small Business,Inheritance,541951,Upstox,93763,Low,6/13/2014,HINDUNILVR,1718,11/8/2015,-,2133,-,3665009,4447303,3665009,5,FALSE
CUST200083,Smita Bose,Male,37,Odisha,Bhubaneswar,9655110475,smita.bose29@example.com,Small Business,Salary,613482,Upstox,89193,Moderate,2/9/2017,ITC,316,4/6/2019,-,404,-,127522,178000,127522,6,FALSE
CUST200084,Arjun Kumar,Male,28,West Bengal,Howrah,9560466183,arjun.kumar86@example.com,Professional Services,Salary,1928432,Upstox,263410,Moderate,9/11/2016,RELIANCE,184,12/20/2018,-,2299,-,422972,557398,422972,3,FALSE
CUST200085,Siddharth Bose,Male,26,Nagaland,Kohima,9715437993,siddharth.bose48@example.com,Retired,Inheritance,925029,Upstox,120976,Low,9/21/2014,ICICIBANK,130,11/15/2016,-,728,-,94696,141817,94696,2,FALSE
CUST200086,Rahul Nair,Male,36,Uttar Pradesh,Kanpur,9924593752,rahul.nair93@example.com,Professional Services,Investments,902184,Upstox,146476,High,8/22/2019,ONGC,686,10/30/2019,-,124,-,84735,107411,84735,4,FALSE
CUST200087,Aisha Nair,Female,27,Delhi,New Delhi,9398280737,aisha.nair82@example.com,Freelancer,Inheritance,1399677,Upstox,111195,Moderate,7/21/2012,ITC,1673,10/24/2023,-,512,-,857262,987392,857262,2,FALSE
CUST200088,Aditya Thakur,Female,56,Himachal Pradesh,Dharamshala,9979688680,aditya.thakur67@example.com,Student,Investments,25368,Zerodha,2066,Moderate,10/30/2010,ICICIBANK,1465,9/30/2019,-,1112,-,1628992,1792137,1628992,7,FALSE
CUST200089,Sana Rao,Female,44,Goa,Panaji,9610143888,sana.rao52@example.com,Student,None/Student,26020,Zerodha,1809,Moderate,12/18/2018,AXISBANK,341,4/4/2022,-,1261,-,430004,641771,430004,2,FALSE
CUST200090,Smita Joshi,Male,31,Uttar Pradesh,Kanpur,9545738757,smita.joshi28@example.com,Entrepreneur,Investments,1274171,Zerodha,128561,Low,4/21/2011,RELIANCE,989,3/4/2016,2/19/2017,2189,2476,2165396,2999162,2448368,7,FALSE
CUST200091,Ananya Chopra,Male,38,Assam,Guwahati,9825867362,ananya.chopra32@example.com,Salaried,Investments,436009,Zerodha,39713,Low,7/29/2021,HDFC,1387,12/22/2023,8/28/2024,2839,2121,3938067,5481191,2942285,1,FALSE
CUST200092,Neha Bose,Male,35,Madhya Pradesh,Bhopal,9182553714,neha.bose83@example.com,Professional Services,Inheritance,502876,Zerodha,94176,Moderate,9/14/2010,RELIANCE,1444,5/29/2017,4/20/2025,2438,2568,3520082,3578686,3708105,5,FALSE
CUST200093,Isha Mishra,Non-binary,40,Rajasthan,Jodhpur,9499125134,isha.mishra32@example.com,Professional Services,Pension,3570647,Zerodha,185189,Low,12/3/2016,HDFC,713,12/12/2018,-,3257,-,2322048,2731262,2322048,7,FALSE
CUST200094,Sana Kumar,Female,33,Uttarakhand,Dehradun,9274225790,sana.kumar81@example.com,Professional Services,Inheritance,4214810,Zerodha,510505,High,11/20/2013,SBI,997,2/16/2022,-,845,-,842375,769615,842375,5,FALSE
CUST200095,Aarav Verma,Male,37,Tripura,Agartala,9190340438,aarav.verma31@example.com,Professional Services,None/Student,3759093,Zerodha,599945,Low,12/17/2020,POWERGRID,852,12/18/2022,-,324,-,276440,337437,276440,5,FALSE
CUST200096,Ananya Desai,Female,34,Delhi,New Delhi,9783613407,ananya.desai15@example.com,Small Business,Investments,52659,Zerodha,9794,Low,6/27/2018,SUNPHARMA,1687,2/11/2019,-,1174,-,1980740,1870356,1980740,5,FALSE
CUST200097,Aditya Khan,Female,38,Haryana,Gurgaon,9629233095,aditya.khan90@example.com,Student,None/Student,755,Zerodha,147,Moderate,11/4/2016,SBILIFE,1412,12/7/2018,-,1494,-,2109909,2148275,2109909,5,FALSE
CUST200098,Kavya Rao,Male,33,Odisha,Cuttack,9223253672,kavya.rao45@example.com,Retired,Pension,607018,Upstox,36661,Moderate,5/1/2011,HDFC,278,5/31/2023,-,3410,-,947961,1013561,947961,6,FALSE
CUST200099,Rohit Thakur,Male,38,Chhattisgarh,Raipur,9590175186,rohit.thakur72@example.com,Professional Services,Pension,968684,Upstox,76780,Low,3/13/2020,ITC,1423,7/2/2025,-,441,-,627771,872800,627771,3,FALSE
CUST200100,Neha Mehta,Female,27,Rajasthan,Jodhpur,9001701277,neha.mehta97@example.com,Freelancer,Pension,769671,Upstox,153822,Low,9/16/2017,SBILIFE,268,5/7/2021,-,1388,-,372048,357716,372048,6,FALSE
CUST200101,Neha Mehta,Prefer not to say,49,Himachal Pradesh,Dharamshala,9206436110,neha.mehta93@example.com,Entrepreneur,Investments,440141,Upstox,42704,Low,6/14/2017,INFY,1341,1/16/2019,3/20/2023,1856,1378,2489245,3595630,1847429,5,FALSE
CUST200102,Aditya Kumar,Female,46,Ladakh,Leh,9271361115,aditya.kumar98@example.com,Salaried,Salary,548704,Upstox,32010,Low,9/26/2014,MARUTI,1674,5/8/2016,-,14316,-,23964783,29710989,23964783,4,FALSE
CUST200103,Vivek Kumar,Male,41,Himachal Pradesh,Shimla,9326973112,vivek.kumar54@example.com,Small Business,Pension,798782,Upstox,151812,Moderate,11/15/2019,SBILIFE,18,11/4/2021,-,1388,-,24977,24109,24977,5,FALSE
CUST200104,Smita Bose,Male,48,West Bengal,Howrah,9043898364,smita.bose98@example.com,Entrepreneur,Business Income,1621429,Upstox,179185,Moderate,3/13/2013,ITC,1321,12/12/2015,9/8/2022,473,566,624820,932332,748016,10,FALSE
CUST200105,Ankit Verma,Male,36,Meghalaya,Shillong,9658271091,ankit.verma82@example.com,Small Business,Pension,707789,Upstox,66287,Low,9/4/2018,RELIANCE,740,6/22/2025,-,1922,-,1422125,1281674,1422125,5,FALSE
CUST200106,Karan Patel,Female,23,Uttar Pradesh,Noida,9889241418,karan.patel20@example.com,Retired,None/Student,1785209,Upstox,129590,High,7/6/2014,HCLTECH,1572,8/29/2019,-,1382,-,2172142,2167298,2172142,6,FALSE
CUST200107,Rahul Rao,Male,26,Chhattisgarh,Bhilai,9990421020,rahul.rao68@example.com,Professional Services,None/Student,299193,Upstox,34042,Low,4/21/2011,HINDUNILVR,119,9/28/2017,8/13/2022,2920,1612,347520,351108,191828,6,FALSE
CUST200108,Sana Mishra,Female,45,Mizoram,Aizawl,9481491778,sana.mishra64@example.com,Freelancer,Business Income,840595,Upstox,88405,Low,7/7/2017,ITC,1502,12/9/2024,12/25/2024,457,445,686459,975401,668285,3,FALSE
CUST200109,Isha Desai,Male,21,Karnataka,Mysuru,9307562208,isha.desai11@example.com,Small Business,Pension,650830,Upstox,122759,Moderate,12/27/2010,HDFC,468,4/23/2023,-,2214,-,1036363,1149009,1036363,6,FALSE
CUST200110,Neha Joshi,Male,26,Uttarakhand,Haridwar,9380617445,neha.joshi32@example.com,Retired,Salary,719439,Upstox,58833,Low,8/4/2010,SBILIFE,764,5/4/2016,-,1269,-,969478,1358154,969478,4,FALSE
CUST200111,Ananya Sharma,Male,22,Odisha,Cuttack,9832060385,ananya.sharma35@example.com,Student,Inheritance,26607,Zerodha,1675,Moderate,9/14/2018,AXISBANK,1212,7/13/2020,-,947,-,1148006,1062222,1148006,6,FALSE
CUST200112,Aarav Chopra,Male,43,Tripura,Agartala,9410386571,aarav.chopra28@example.com,Small Business,Business Income,558029,Groww,51042,Moderate,9/3/2010,HCLTECH,488,9/16/2019,-,1272,-,620838,915839,620838,6,FALSE
CUST200113,Pooja Kumar,Female,30,Uttar Pradesh,Lucknow,9557431329,pooja.kumar99@example.com,Salaried,Inheritance,668477,Upstox,88178,Low,5/29/2014,ICICIBANK,485,4/9/2018,10/21/2021,1004,1286,486722,687359,623623,5,FALSE
CUST200114,Arjun Gupta,Male,44,Rajasthan,Jodhpur,9112490352,arjun.gupta43@example.com,Small Business,Pension,906899,Groww,89945,Low,5/23/2020,AXISBANK,1976,8/22/2023,7/3/2024,924,928,1825034,2163631,1833333,3,FALSE
CUST200115,Ankit Agarwal,Male,32,Bihar,Gaya,9317121003,ankit.agarwal80@example.com,Retired,Business Income,21881,Groww,2119,Low,3/27/2016,RELIANCE,1950,7/15/2019,-,2270,-,4425603,4388992,4425603,8,FALSE
CUST200116,Priya Agarwal,Female,63,Goa,Margao,9510702966,priya.agarwal21@example.com,Small Business,Salary,851342,Groww,93387,Low,11/21/2012,INFY,405,2/13/2025,-,1564,-,633335,654999,633335,3,FALSE
CUST200117,Priya Thakur,Male,26,Maharashtra,Mumbai,9476870146,priya.thakur92@example.com,Retired,Investments,373220,Groww,67505,Low,10/3/2012,ONGC,1810,8/31/2016,8/12/2023,109,116,198086,205352,209471,3,FALSE
CUST200118,Karan Mishra,Male,48,Lakshadweep,Kavaratti,9856420593,karan.mishra82@example.com,Professional Services,None/Student,2162814,Groww,323144,Low,11/10/2013,AXISBANK,983,2/8/2021,-,1016,-,998649,1319890,998649,8,FALSE
CUST200119,Rohit Patel,Female,59,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9803965223,rohit.patel44@example.com,Freelancer,Pension,979163,Groww,126387,Moderate,9/14/2012,HINDUNILVR,1995,10/15/2016,2/27/2024,2427,2633,4842583,5447532,5252316,3,FALSE
CUST200120,Sana Desai,Male,28,Tamil Nadu,Madurai,9427010393,sana.desai79@example.com,Entrepreneur,Pension,896705,Groww,99033,Low,1/15/2021,LARSEN,1714,2/2/2024,-,2964,-,5079490,4581047,5079490,7,FALSE
CUST200121,Isha Sharma,Male,50,Madhya Pradesh,Indore,9029218515,isha.sharma17@example.com,Freelancer,None/Student,770858,Groww,46680,Moderate,4/4/2017,SBI,1882,12/31/2023,-,944,-,1775723,2007412,1775723,4,FALSE
CUST200122,Priya Desai,Male,41,Punjab,Amritsar,9895392644,priya.desai32@example.com,Entrepreneur,Business Income,394108,Groww,71995,Low,2/12/2017,KOTAKBANK,1622,3/3/2022,-,1906,-,3092148,3843887,3092148,4,FALSE
CUST200123,Aarav Desai,Male,26,Assam,Guwahati,9135521570,aarav.desai52@example.com,Freelancer,Pension,376445,Groww,26072,Low,2/26/2013,HINDUNILVR,1310,5/5/2021,2/16/2024,2540,3477,3327256,3101981,4554844,8,FALSE
CUST200124,Ankit Reddy,Male,43,Gujarat,Vadodara,9765861793,ankit.reddy62@example.com,Salaried,Salary,579878,Upstox,45214,Low,9/24/2013,BHARTIARTL,898,3/20/2023,-,832,-,746723,918997,746723,7,FALSE
CUST200125,Aditya Patel,Male,35,Rajasthan,Jodhpur,9159970629,aditya.patel80@example.com,Small Business,Salary,1932438,Groww,227103,High,9/7/2011,MARUTI,349,12/15/2024,-,13370,-,4666029,6374411,4666029,4,FALSE
CUST200126,Siddharth Patel,Male,31,Maharashtra,Mumbai,9443106987,siddharth.patel94@example.com,Professional Services,None/Student,1719543,Groww,122139,Low,12/14/2015,SUNPHARMA,1479,5/19/2025,-,1009,-,1491572,1847356,1491572,5,FALSE
CUST200127,Sana Sharma,Male,43,Odisha,Cuttack,9146774186,sana.sharma70@example.com,Student,Salary,1854,Zerodha,271,Low,12/2/2010,RELIANCE,424,11/30/2016,-,2507,-,1062960,1168028,1062960,3,FALSE
CUST200128,Priya Agarwal,Male,35,Assam,Dibrugarh,9115869380,priya.agarwal99@example.com,Agriculture,Inheritance,672681,Groww,83513,Moderate,5/23/2013,ITC,464,5/21/2024,6/22/2024,460,423,213459,238365,196133,3,FALSE
CUST200129,Pooja Thakur,Non-binary,31,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9898992172,pooja.thakur14@example.com,Student,Inheritance,15462,Zerodha,1928,High,1/4/2018,BAJAJ_AUTO,162,6/6/2019,-,4897,-,793350,918889,793350,8,FALSE
CUST200130,Siddharth Mehta,Female,39,Himachal Pradesh,Shimla,9511686854,siddharth.mehta43@example.com,Professional Services,Salary,1807238,Groww,352519,Moderate,5/7/2023,KOTAKBANK,414,3/23/2024,-,2526,-,1045967,1473272,1045967,6,FALSE
CUST200131,Aarav Nadkarni,Female,32,Uttarakhand,Dehradun,9914856467,aarav.nadkarni23@example.com,Professional Services,Business Income,1886563,Groww,284990,Moderate,3/31/2012,ICICIBANK,1161,8/5/2021,-,964,-,1119169,1028551,1119169,2,FALSE
CUST200132,Isha Patel,Male,41,Uttar Pradesh,Lucknow,9745054447,isha.patel16@example.com,Professional Services,Salary,508840,Groww,81316,High,5/1/2015,BHARTIARTL,1822,11/9/2024,-,896,-,1632184,1816021,1632184,5,FALSE
CUST200133,Arjun Joshi,Male,49,Andaman and Nicobar Islands,Port Blair,9785082148,arjun.joshi62@example.com,Retired,None/Student,282256,Groww,39914,Low,9/28/2014,KOTAKBANK,1239,3/29/2022,9/19/2024,1440,2024,1784296,2632984,2507488,9,FALSE
CUST200134,Pooja Desai,Male,37,Madhya Pradesh,Indore,9457861035,pooja.desai35@example.com,Salaried,Business Income,676404,Upstox,60152,Low,12/14/2013,TCS,935,7/27/2015,-,3635,-,3398501,4753474,3398501,5,FALSE
CUST200135,Ananya Gupta,Non-binary,50,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9060293333,ananya.gupta46@example.com,Freelancer,Investments,744323,Groww,44249,Low,1/11/2012,SBI,1716,1/11/2025,8/12/2025,881,671,1511487,1482633,1151693,2,FALSE
CUST200136,Neha Mishra,Male,38,Andhra Pradesh,Vijayawada,9466574374,neha.mishra49@example.com,Entrepreneur,None/Student,20689,Groww,2775,Moderate,8/24/2023,SBI,1232,12/25/2023,9/9/2024,598,851,736711,819906,1048740,3,FALSE
CUST200137,Kavya Bose,Female,31,Andhra Pradesh,Guntur,9545444328,kavya.bose18@example.com,Freelancer,Pension,1292852,Groww,151236,Moderate,5/28/2015,DIVISLAB,1248,3/3/2018,5/20/2019,4985,5307,6221642,5666648,6622886,3,FALSE
CUST200138,Vivaan Nadkarni,Male,30,Rajasthan,Jaipur,9099353875,vivaan.nadkarni59@example.com,Salaried,None/Student,798458,Upstox,54669,Moderate,7/16/2014,POWERGRID,606,11/28/2017,-,325,-,196968,263494,196968,5,FALSE
CUST200139,Siddharth Rao,Male,38,Gujarat,Surat,9513534655,siddharth.rao97@example.com,Entrepreneur,None/Student,2402888,Groww,429942,Low,2/8/2014,ITC,1486,1/24/2024,-,553,-,822011,790889,822011,5,FALSE
CUST200140,Vivek Khan,Female,43,Dadra and Nagar Haveli and Daman and Diu,Daman,9460223569,vivek.khan77@example.com,Small Business,Inheritance,177595,Groww,22113,High,4/13/2014,LARSEN,1025,5/5/2016,-,1763,-,1806686,2044362,1806686,5,FALSE
CUST200141,Ananya Kumar,Male,41,Kerala,Kochi,9292712966,ananya.kumar36@example.com,Agriculture,Investments,503934,Groww,59500,Low,2/19/2016,SBI,642,2/11/2022,8/25/2024,790,627,507405,731587,402232,10,FALSE
CUST200142,Isha Bose,Male,41,Lakshadweep,Kavaratti,9033542168,isha.bose96@example.com,Freelancer,Salary,715155,Groww,80530,Moderate,5/27/2010,MARUTI,1551,5/5/2024,-,13802,-,21406623,21021836,21406623,8,FALSE
CUST200143,Siddharth Reddy,Female,37,Punjab,Amritsar,9257532603,siddharth.reddy97@example.com,Agriculture,None/Student,441377,Groww,70913,Low,12/17/2019,HCLTECH,1222,11/16/2020,-,883,-,1079099,1182061,1079099,6,FALSE
CUST200144,Rahul Mehta,Female,46,Jammu and Kashmir,Srinagar,9090100167,rahul.mehta89@example.com,Small Business,Investments,236643,Groww,13670,Low,12/29/2021,TCS,769,10/30/2024,-,3580,-,2752705,3824459,2752705,5,FALSE
CUST200145,Deepa Iyer,Male,33,Jharkhand,Ranchi,9926189141,deepa.iyer89@example.com,Salaried,Investments,483394,Upstox,39782,Moderate,1/10/2013,KOTAKBANK,1356,2/18/2016,-,2680,-,3634202,4649419,3634202,0,FALSE
CUST200146,Isha Mehta,Female,30,Mizoram,Aizawl,9753001197,isha.mehta98@example.com,Freelancer,None/Student,1024140,Groww,189823,Low,4/30/2012,KOTAKBANK,605,10/18/2016,5/14/2022,2160,2366,1306854,1771419,1431509,5,FALSE
CUST200147,Aditya Mishra,Male,55,Gujarat,Surat,9455611002,aditya.mishra15@example.com,Student,Inheritance,14005,Zerodha,785,Moderate,12/17/2011,BAJAJ_AUTO,541,3/16/2020,10/7/2024,5375,6073,2908010,4290424,3285444,3,FALSE
CUST200148,Siddharth Chopra,Male,22,Andaman and Nicobar Islands,Port Blair,9676212021,siddharth.chopra44@example.com,Small Business,Investments,1331292,Groww,188527,Low,2/13/2015,MARUTI,375,4/11/2016,-,12841,-,4815413,6972778,4815413,5,FALSE
CUST200149,Smita Verma,Female,63,Andaman and Nicobar Islands,Port Blair,9716701450,smita.verma71@example.com,Professional Services,Investments,3536093,Groww,304806,Moderate,12/6/2012,DIVISLAB,60,9/3/2024,-,4900,-,293998,315153,293998,4,FALSE
CUST200150,Pooja Desai,Female,49,Manipur,Imphal,9289002877,pooja.desai59@example.com,Small Business,Inheritance,375367,Groww,49201,High,3/12/2017,HINDUNILVR,987,11/17/2018,-,2741,-,2705584,2920259,2705584,4,FALSE
CUST200151,Aditya Verma,Male,44,Sikkim,Gangtok,9779717751,aditya.verma20@example.com,Salaried,Pension,375195,Upstox,48650,High,4/10/2015,HINDUNILVR,1128,3/20/2022,-,2356,-,2657760,2529740,2657760,8,FALSE
CUST200152,Aarav Singh,Male,49,Assam,Guwahati,9755037589,aarav.singh36@example.com,Small Business,Pension,547888,Groww,81328,Moderate,4/22/2016,DIVISLAB,1306,6/1/2018,-,5309,-,6933658,7802157,6933658,4,FALSE
CUST200153,Sana Khan,Male,18,Manipur,Imphal,9272614933,sana.khan15@example.com,Freelancer,Investments,770443,Groww,58371,Low,3/12/2011,BAJAJ_AUTO,1122,11/8/2020,-,3821,-,4286736,5849977,4286736,6,FALSE
CUST200154,Priya Mehta,Male,36,Madhya Pradesh,Bhopal,9798270808,priya.mehta67@example.com,Small Business,Inheritance,1395249,Groww,203874,High,10/6/2012,TCS,1898,2/6/2022,-,2500,-,4744734,5005881,4744734,6,FALSE
CUST200155,Smita Verma,Female,37,Kerala,Kozhikode,9866934654,smita.verma51@example.com,Entrepreneur,None/Student,502421,Groww,84028,Low,10/18/2016,ICICIBANK,213,5/6/2019,-,1098,-,233774,326540,233774,4,FALSE
CUST200156,Rahul Kumar,Male,28,Jammu and Kashmir,Jammu,9522885158,rahul.kumar97@example.com,Freelancer,None/Student,253772,Groww,19378,Low,4/5/2013,SUNPHARMA,1296,6/9/2017,6/9/2024,1053,960,1365012,1697941,1244419,5,FALSE
CUST200157,Smita Thakur,Female,32,Lakshadweep,Kavaratti,9034244204,smita.thakur95@example.com,Professional Services,Salary,1978970,Groww,333287,Low,4/19/2010,HCLTECH,219,4/14/2015,-,1218,-,266808,297787,266808,3,FALSE
CUST200158,Deepa Patel,Male,26,Andaman and Nicobar Islands,Port Blair,9066658004,deepa.patel98@example.com,Student,None/Student,23706,Zerodha,1618,Low,3/24/2013,SUNPHARMA,797,8/31/2017,-,1013,-,807441,929318,807441,4,FALSE
CUST200159,Ananya Joshi,Female,45,Telangana,Hyderabad,9606484229,ananya.joshi25@example.com,Student,Investments,1185,Zerodha,106,Moderate,7/11/2021,ONGC,364,8/28/2022,8/19/2023,125,91,45602,62136,33015,5,FALSE
CUST200160,Aarav Chopra,Male,30,Jharkhand,Ranchi,9985158328,aarav.chopra72@example.com,Entrepreneur,Investments,784621,Groww,81814,Low,10/3/2016,DIVISLAB,105,9/4/2023,-,4635,-,486715,530374,486715,4,FALSE
CUST200161,Pooja Gupta,Male,49,Lakshadweep,Kavaratti,9439878015,pooja.gupta56@example.com,Small Business,Investments,889741,Groww,86037,Low,9/18/2013,HINDUNILVR,1810,5/23/2017,-,3052,-,5524373,7347228,5524373,3,FALSE
CUST200162,Kavya Nadkarni,Male,33,Assam,Dibrugarh,9588770435,kavya.nadkarni76@example.com,Professional Services,Salary,5015013,Groww,802754,Moderate,4/12/2010,BHARTIARTL,526,1/21/2021,-,1139,-,599077,689063,599077,4,FALSE
CUST200163,Arjun Gupta,Non-binary,27,Lakshadweep,Kavaratti,9861207501,arjun.gupta36@example.com,Small Business,Business Income,377017,Groww,34058,Low,5/1/2012,LARSEN,1772,9/8/2022,-,2200,-,3898932,5417559,3898932,4,FALSE
CUST200164,Siddharth Iyer,Female,34,Manipur,Imphal,9180919015,siddharth.iyer59@example.com,Professional Services,Inheritance,2767123,Groww,449962,High,3/11/2010,ONGC,1291,7/15/2019,-,126,-,162292,166679,162292,2,FALSE
CUST200165,Arjun Nair,Female,37,Punjab,Ludhiana,9283268424,arjun.nair70@example.com,Small Business,Investments,1141554,Groww,66857,Moderate,5/7/2010,ONGC,782,6/7/2019,-,119,-,92745,100649,92745,5,FALSE
CUST200166,Sana Sharma,Female,39,Puducherry,Puducherry,9353682223,sana.sharma49@example.com,Small Business,Salary,19138,Groww,1871,Moderate,11/29/2011,RELIANCE,1173,9/9/2021,-,2617,-,3069893,3679221,3069893,7,FALSE
CUST200167,Rohit Mehta,Male,31,Bihar,Gaya,9523149135,rohit.mehta52@example.com,Small Business,Investments,378225,Groww,70696,Low,6/19/2015,INFY,514,2/7/2016,8/13/2022,1963,1598,1008797,1361234,821146,5,FALSE
CUST200168,Aisha Nadkarni,Female,33,Jharkhand,Jamshedpur,9645257775,aisha.nadkarni92@example.com,Freelancer,Inheritance,712109,Groww,76787,Moderate,12/27/2017,SBI,10,7/6/2018,12/30/2020,848,690,8483,8437,6900,6,FALSE
CUST200169,Isha Rao,Male,42,Goa,Margao,9080996930,isha.rao19@example.com,Entrepreneur,Pension,2049086,Groww,247004,Moderate,9/19/2011,LARSEN,540,3/24/2023,-,2400,-,1295951,1868772,1295951,5,FALSE
CUST200170,Deepa Rao,Male,40,Jharkhand,Jamshedpur,9165803928,deepa.rao75@example.com,Professional Services,Business Income,2456289,Groww,400198,Low,3/29/2021,SBILIFE,1502,8/11/2024,4/6/2025,1653,1382,2482115,2260445,2075884,7,FALSE
